PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
-0.41809445592713546,0.5288002295130698,303,CAÑAR,3,20192.014285401743,19930.509784089085,17676.66693147013,15989.087379257153,0.47493625812395296,0.06700102321753092,Cluster_1
-1.0728774837923691,0.30849108179427037,304,LA TRONCAL,3,13680.08690129868,13277.966507787676,12811.726304791213,11920.710726736148,0.4819869029299608,0.06317563930295633,Cluster_1
0.8665329753346016,0.5830360175016723,305,EL TAMBO,3,29570.639001977554,29366.290083425407,25778.113316840405,22968.478401066433,0.47118121681169906,0.06921796046825532,Cluster_1
-3.140622101213047,-0.18961485157571592,306,DÉLEG,3,887.2941176470588,860.1176470588235,878.6470588235294,904,0.5071110377825442,0.05936314139580928,Cluster_1
-1.9642574393897294,-0.11827063980280185,307,SUSCAL,3,9168.435376774169,8927.905087343579,8198.962277966742,7761.423243680189,0.48629296787057175,0.05379248606859672,Cluster_1
-2.3753446749535,-0.012975800249533152,401,TULCÁN,4,5623.75699064698,5338.65899531789,5471.628053774676,4852.567597188786,0.47001894977997055,0.047782844563265356,Cluster_1
-0.8101763341843734,-0.8629845366082574,402,BOLÍVAR,4,17140.936177449457,16860.12371469451,14639.145018158715,15768.28776928872,0.5185668872315345,0.05384855134695034,Cluster_1
-2.849148617999292,-0.37805106580970393,403,ESPEJO,4,2776.816551657443,2678.364312891216,2610.856873062941,2654.549872101434,0.5041490620908461,0.05406534542551759,Cluster_1
-2.8929529654401622,-0.08671226847902225,404,MIRA,4,2477.796794479665,2429.7384884884887,2187.71805370185,2361.5393796574353,0.5191043624703418,0.06789776348411304,Cluster_1
-1.2729459306027715,-0.707770151344467,405,MONTÚFAR,4,14175.72977798652,13887.553781236951,12367.269603238505,12420.21878913938,0.5010680627472761,0.048431355466301784,Cluster_1
-1.3542589955387794,-0.6816280754996521,406,SAN PEDRO DE HUACA,4,13294.957739791074,12915.481283634062,11848.952892529282,11769.687598923709,0.49832197594873723,0.04746999545934139,Cluster_1
1.1622624515799567,-1.2576080331369763,501,LATACUNGA,5,38697.65708807467,38605.90201118724,30716.850556300265,29968.39272074934,0.49383327976346775,0.03940059366457879,Cluster_1
2.410396898719357,-0.9694237438891024,502,LA MANÁ,5,35720.656936387524,34210.1887330185,34071.853465404834,32574.12985522336,0.4887635868243098,0.04290906020605049,Cluster_2
-3.1570488174347986,-0.17179378684486854,503,PANGUA,5,815.1266968325793,770.9185520361992,782.1289592760181,850.2895927601809,0.5208771927393078,0.06614425754196991,Cluster_1
-1.9396313101331129,-0.952507708126707,504,PUJILÍ,5,10409.579892618312,10309.723041087962,8608.803599537037,9039.131833847736,0.5121920276718783,0.04658965494600791,Cluster_1
0.985638501348593,-1.0305186095976808,505,SALCEDO,5,36923.10422030313,36813.135427541776,29553.72810977485,28294.777046294606,0.48911855146400307,0.041796278442689974,Cluster_1
